id,image_id,prediction_list
3699,003478.jpg,"[['aeroplane', 0.5964352488517761, 421, 17, 471, 65]]"
3700,007573.jpg,"[['person', 0.6808615922927856, 412, 211, 456, 338], ['person', 0.5360175371170044, 16, 205, 34, 264], ['chair', 0.28544023633003235, 136, 251, 172, 311], ['bus', 0.16789953410625458, 189, 214, 334, 338], ['person', 0.16172468662261963, 33, 204, 54, 257], ['car', 0.15826232731342316, 458, 228, 510, 325], ['bus', 0.1522533893585205, 294, 170, 397, 275], ['bus', 0.14836359024047852, 118, 118, 342, 292]]"
3701,007492.jpg,"[['pottedplant', 0.4745091497898102, 185, 100, 220, 125], ['chair', 0.37195834517478943, 400, 89, 508, 215], ['tvmonitor', 0.2922477424144745, 281, 125, 357, 186]]"
3702,009143.jpg,"[['person', 0.4542064964771271, 15, 69, 329, 475], ['person', 0.3942986726760864, 196, 309, 361, 517], ['tvmonitor', 0.18277548253536224, 187, 16, 315, 168]]"
3703,000075.jpg,"[['dog', 0.47205910086631775, 91, 67, 227, 349]]"
3704,006283.jpg,"[['car', 0.6455941796302795, 14, 22, 504, 329], ['person', 0.34571561217308044, 19, 132, 41, 174], ['car', 0.24659167230129242, 28, 123, 54, 179]]"
3705,006383.jpg,"[['car', 0.13187389075756073, 51, 35, 472, 163]]"
3706,000369.jpg,"[['person', 0.5860628485679626, 1, 80, 105, 375], ['bottle', 0.5348597764968872, 146, 284, 258, 370], ['person', 0.3592711091041565, 300, 79, 509, 382], ['person', 0.34586286544799805, 157, 102, 373, 265], ['person', 0.181433767080307, 97, 93, 222, 266], ['diningtable', 0.10760673135519028, 143, 285, 455, 375]]"
3707,007794.jpg,"[['dog', 0.4621936082839966, 59, 175, 296, 380]]"
3708,002223.jpg,"[['car', 0.8285517692565918, 215, 226, 238, 263], ['person', 0.8075749278068542, 323, 212, 348, 316], ['person', 0.7201008796691895, 357, 215, 374, 311], ['car', 0.5088909864425659, 293, 215, 320, 261], ['person', 0.43391069769859314, 269, 221, 292, 369], ['bus', 0.29455602169036865, 11, 13, 215, 441], ['car', 0.17865613102912903, 209, 215, 241, 288], ['person', 0.16925601661205292, 297, 217, 326, 307], ['pottedplant', 0.12383534014225006, 208, 391, 290, 516], ['car', 0.10238317400217056, 240, 206, 272, 266]]"
3709,006767.jpg,"[['person', 0.47546863555908203, 245, 147, 314, 297], ['horse', 0.35690200328826904, 176, 229, 266, 322]]"
3710,002275.jpg,"[['cat', 0.27516627311706543, 8, 21, 372, 412]]"
3711,009402.jpg,"[['person', 0.39189520478248596, 151, 76, 336, 331], ['car', 0.3262755274772644, 44, 114, 181, 175]]"
3712,003778.jpg,"[['cat', 0.7001656889915466, 14, 90, 461, 441], ['pottedplant', 0.3343440294265747, 417, 112, 491, 280], ['pottedplant', 0.30117830634117126, 443, 122, 505, 270]]"
3713,006242.jpg,"[['car', 0.7912006974220276, 380, 151, 463, 208], ['car', 0.7123181819915771, 39, 151, 141, 213], ['car', 0.7034279704093933, 163, 155, 230, 209], ['car', 0.5621659159660339, 288, 154, 349, 212]]"
3714,009199.jpg,"[['dog', 0.479848712682724, -6, 123, 391, 505]]"
3715,008538.jpg,"[['person', 0.40160754323005676, 5, 7, 387, 490]]"
3716,001623.jpg,"[['car', 0.6271874308586121, 14, 121, 334, 412]]"
3717,002851.jpg,"[['sofa', 0.1077619418501854, 68, 83, 403, 266]]"
3718,003816.jpg,"[['cat', 0.33385956287384033, 236, 73, 460, 246]]"
3719,008013.jpg,"[['person', 0.4637123644351959, 190, 58, 264, 393], ['person', 0.15104645490646362, 123, 70, 247, 392]]"
3720,006590.jpg,"[['car', 0.8265978693962097, 0, 1, 494, 313]]"
3721,008640.jpg,"[['person', 0.25533875823020935, 407, 223, 444, 270], ['bird', 0.18827053904533386, 33, 30, 148, 228]]"
3722,004506.jpg,"[['chair', 0.443695992231369, 89, 62, 307, 482]]"
3723,005926.jpg,"[['person', 0.5610560178756714, 21, 23, 322, 493], ['bottle', 0.4662039279937744, 10, 243, 23, 339]]"
3724,003020.jpg,"[['person', 0.7726014256477356, 77, 108, 167, 394], ['person', 0.7021000981330872, 181, 110, 272, 390], ['person', 0.5533634424209595, 262, 130, 337, 367], ['pottedplant', 0.5257648229598999, 412, 269, 461, 324], ['person', 0.4532371461391449, 339, 142, 397, 322], ['pottedplant', 0.28946852684020996, 11, 264, 72, 346], ['pottedplant', 0.27838847041130066, 395, 167, 451, 298], ['pottedplant', 0.20314697921276093, 404, 186, 461, 272], ['person', 0.16350141167640686, 218, 122, 325, 380], ['person', 0.13521037995815277, 306, 135, 387, 333], ['pottedplant', 0.10014446824789047, 392, 237, 457, 330]]"
3725,003955.jpg,"[['person', 0.6962548494338989, 98, 159, 137, 344], ['dog', 0.4988895058631897, 133, 223, 268, 385], ['person', 0.49395906925201416, 41, 160, 94, 354], ['person', 0.3869253098964691, 215, 168, 258, 248], ['sheep', 0.3448891043663025, 257, 168, 470, 359]]"
3726,001706.jpg,"[['person', 0.6108918190002441, 80, 49, 189, 345], ['person', 0.4598742127418518, 280, 57, 378, 355]]"
3727,006623.jpg,"[['dog', 0.6098860502243042, 153, 101, 266, 440], ['person', 0.35808369517326355, 39, 116, 178, 439], ['person', 0.18302768468856812, 43, 100, 168, 272]]"
3728,008432.jpg,"[['car', 0.6310124397277832, 43, 262, 318, 424], ['car', 0.4329483211040497, 106, 234, 145, 253]]"
3729,002222.jpg,"[['cat', 0.5545795559883118, 6, 8, 304, 366]]"
3730,003985.jpg,"[['bird', 0.22396326065063477, 220, 132, 329, 270]]"
3731,007220.jpg,"[['person', 0.6948136687278748, 192, 161, 274, 252], ['chair', 0.40397217869758606, 360, 209, 481, 359], ['tvmonitor', 0.31700026988983154, 143, 202, 194, 265], ['tvmonitor', 0.24805200099945068, 64, 214, 121, 300]]"
3732,004124.jpg,"[['pottedplant', 0.47737938165664673, 21, 23, 462, 373], ['pottedplant', 0.2484843134880066, 226, 26, 518, 375], ['pottedplant', 0.13016800582408905, -19, 36, 268, 361], ['pottedplant', 0.1123163178563118, 24, 125, 217, 384]]"
3733,007407.jpg,"[['bird', 0.1664089411497116, 43, 119, 357, 284]]"
3734,004713.jpg,"[['person', 0.2355443388223648, 41, 8, 490, 370]]"
3735,002322.jpg,"[['chair', 0.7195941209793091, 272, 336, 353, 492], ['car', 0.32617107033729553, 1, 365, 120, 477], ['car', 0.1847124695777893, 68, 356, 182, 461], ['diningtable', 0.155374675989151, 116, 328, 271, 493]]"
3736,007328.jpg,"[['person', 0.4229397177696228, 31, 31, 235, 432]]"
3737,008099.jpg,"[['boat', 0.5442716479301453, 140, 35, 229, 272], ['boat', 0.42166441679000854, 50, 133, 85, 238], ['boat', 0.2676583528518677, 50, 86, 101, 255]]"
3738,002998.jpg,"[['train', 0.6264709830284119, 256, 89, 506, 185]]"
3739,009829.jpg,"[['car', 0.7589133381843567, 314, 285, 361, 315], ['car', 0.5829460620880127, 253, 289, 300, 320], ['bus', 0.5477955937385559, -8, 221, 239, 379], ['car', 0.543969452381134, 402, 274, 435, 296], ['car', 0.4230075776576996, 214, 289, 253, 329], ['car', 0.38825780153274536, 271, 286, 318, 317], ['car', 0.3238270580768585, 447, 275, 501, 338], ['car', 0.2627798020839691, 447, 266, 500, 311], ['car', 0.20320183038711548, 425, 272, 462, 301], ['car', 0.19610923528671265, 364, 274, 395, 304], ['car', 0.18310534954071045, 359, 279, 391, 316]]"
3740,000004.jpg,"[['car', 0.736591100692749, 103, 330, 140, 352], ['car', 0.6797124743461609, 23, 316, 82, 361], ['car', 0.6118817329406738, 140, 329, 182, 356], ['car', 0.5941640138626099, 366, 330, 500, 386], ['car', 0.5683674216270447, 182, 330, 233, 358], ['car', 0.5115820169448853, 249, 333, 309, 369], ['car', 0.4784279763698578, 264, 328, 325, 374], ['car', 0.20954164862632751, 73, 319, 121, 356], ['car', 0.17337511479854584, -5, 312, 37, 361]]"
3741,009723.jpg,"[['car', 0.7730987071990967, -6, 20, 100, 111], ['car', 0.5221236348152161, 69, 21, 162, 44], ['car', 0.5134559869766235, 6, 63, 480, 348], ['car', 0.4864864945411682, 376, 24, 500, 88], ['car', 0.29359933733940125, 46, 18, 153, 53], ['car', 0.13395793735980988, 441, 31, 509, 89]]"
3742,008627.jpg,"[['bottle', 0.6518849730491638, 241, 183, 268, 315], ['chair', 0.393361359834671, 325, 166, 503, 388], ['bottle', 0.25605344772338867, 230, 172, 279, 300], ['bottle', 0.10588251054286957, 274, 201, 319, 305]]"
3743,007734.jpg,"[['car', 0.544110119342804, 49, 103, 280, 280], ['car', 0.360064834356308, 284, 127, 367, 198]]"
3744,000789.jpg,"[['sheep', 0.7933000326156616, 165, 166, 221, 223], ['sheep', 0.6907393336296082, 354, 121, 378, 143], ['sheep', 0.6860631108283997, 251, 172, 307, 235], ['sheep', 0.6492973566055298, 350, 118, 375, 153], ['sheep', 0.6089884638786316, 270, 161, 326, 238], ['sheep', 0.4894498586654663, 253, 111, 288, 135], ['sheep', 0.4579177796840668, 276, 119, 312, 142], ['sheep', 0.34703704714775085, 331, 124, 367, 153], ['sheep', 0.3014078438282013, 256, 120, 296, 160], ['sheep', 0.259742796421051, 318, 157, 353, 231], ['sheep', 0.16700045764446259, 70, 148, 162, 258], ['sheep', 0.1485888808965683, 223, 104, 260, 131], ['sheep', 0.14270418882369995, 203, 169, 249, 229], ['sheep', 0.12326084822416306, 136, 159, 206, 238], ['sheep', 0.1217104122042656, 243, 93, 280, 114]]"
3745,004045.jpg,"[['sofa', 0.5245833396911621, 24, 52, 496, 348], ['pottedplant', 0.4914470911026001, 368, 43, 440, 144], ['chair', 0.35516157746315, -2, 99, 42, 236]]"
3746,006313.jpg,"[['person', 0.6613610982894897, 80, 78, 231, 386], ['person', 0.5304932594299316, 264, 143, 398, 372], ['tvmonitor', 0.4135226905345917, 0, 112, 88, 232], ['person', 0.25722676515579224, 288, 237, 380, 384], ['person', 0.24797451496124268, 266, 143, 354, 264], ['chair', 0.1453699916601181, 395, 182, 485, 323]]"
3747,001478.jpg,"[['pottedplant', 0.44626474380493164, 258, 136, 408, 307], ['bottle', 0.2775857150554657, 50, 219, 107, 311]]"
3748,005892.jpg,"[['dog', 0.47630244493484497, 151, 100, 229, 149], ['sheep', 0.1671263575553894, 340, 6, 480, 74]]"
3749,009555.jpg,"[['bus', 0.6996548175811768, 371, 93, 508, 129], ['boat', 0.17401698231697083, -13, 59, 120, 135]]"
3750,000749.jpg,"[['chair', 0.265707403421402, 71, 93, 239, 257], ['chair', 0.20973724126815796, 215, 87, 455, 374]]"
3751,008119.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
3752,000668.jpg,"[['aeroplane', 0.49387478828430176, 4, 138, 482, 246]]"
3753,009530.jpg,"[['car', 0.7031847834587097, 275, 250, 315, 266], ['car', 0.561038613319397, 48, 269, 106, 290], ['car', 0.4140315055847168, 122, 264, 170, 279], ['car', 0.3603028655052185, 111, 265, 165, 288], ['car', 0.3100177049636841, 204, 243, 270, 275], ['car', 0.19449849426746368, 186, 240, 281, 286], ['car', 0.10143141448497772, 234, 245, 291, 270]]"
3754,008205.jpg,"[['horse', 0.4187844395637512, 85, 55, 223, 181], ['person', 0.4065523147583008, 118, 18, 196, 138]]"
3755,001246.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
3756,003505.jpg,"[['motorbike', 0.5687754154205322, 170, 163, 320, 330], ['person', 0.34182965755462646, 198, 90, 312, 300]]"
3757,004978.jpg,"[['person', 0.6826053261756897, 197, 175, 284, 381], ['person', 0.6105439066886902, 55, 136, 194, 382], ['person', 0.5082975625991821, 291, 99, 460, 399], ['person', 0.470821738243103, 155, 83, 242, 260], ['person', 0.27434292435646057, 269, 89, 344, 249], ['person', 0.142793208360672, 266, 102, 351, 353], ['person', 0.1097831055521965, 139, 110, 252, 335]]"
3758,007564.jpg,"[['tvmonitor', 0.5978670716285706, 319, 153, 374, 206], ['chair', 0.2813507318496704, 302, 218, 373, 298], ['chair', 0.19124840199947357, 21, 179, 125, 333], ['car', 0.10758388042449951, 202, 184, 251, 211]]"
3759,000055.jpg,"[['person', 0.48490774631500244, 353, 306, 379, 340], ['person', 0.43802472949028015, 266, 307, 291, 337], ['pottedplant', 0.33717355132102966, 211, 132, 279, 217], ['person', 0.30971744656562805, 434, 274, 471, 326], ['person', 0.29876160621643066, 457, 267, 497, 332], ['person', 0.2760029435157776, 118, 147, 183, 205], ['person', 0.15548408031463623, 0, 160, 29, 246], ['person', 0.10323230922222137, 399, 274, 433, 324]]"
3760,008934.jpg,"[['bird', 0.5148990154266357, 22, 75, 191, 454]]"
3761,001951.jpg,"[['car', 0.7639262676239014, 2, 22, 483, 319]]"
3762,004802.jpg,"[['bus', 0.5433016419410706, 3, 102, 451, 202], ['person', 0.28508394956588745, -8, 142, 21, 205], ['bus', 0.20705483853816986, 240, 115, 431, 176]]"
3763,004949.jpg,"[['bird', 0.41116777062416077, 68, 170, 210, 308], ['bird', 0.3984073996543884, 171, 46, 229, 118], ['dog', 0.12998175621032715, -8, 205, 291, 475], ['bird', 0.11853207647800446, 186, 243, 261, 356]]"
3764,009677.jpg,"[['motorbike', 0.15191878378391266, 330, 190, 392, 299], ['chair', 0.1443140208721161, -6, 6, 110, 126], ['bicycle', 0.11112470924854279, 46, 29, 418, 321]]"
3765,004932.jpg,"[['person', 0.7514432668685913, 108, 22, 195, 144], ['horse', 0.6963132619857788, 52, 53, 243, 206]]"
3766,004250.jpg,"[['chair', 0.4659888446331024, 10, 195, 109, 394], ['chair', 0.4094530940055847, 76, 141, 147, 241], ['chair', 0.21934515237808228, 107, 109, 168, 202], ['diningtable', 0.208342507481575, 37, 104, 341, 419], ['chair', 0.19398857653141022, 60, 156, 137, 289], ['pottedplant', 0.1652841567993164, 76, 89, 108, 128], ['chair', 0.13448849320411682, 76, 96, 159, 225], ['chair', 0.12761710584163666, 36, 147, 186, 361], ['sofa', 0.11508094519376755, 231, 96, 370, 287]]"
3767,003276.jpg,"[['person', 0.8598366379737854, 152, 85, 172, 115], ['person', 0.8128957748413086, 436, 66, 463, 183], ['person', 0.6573463082313538, 89, 82, 110, 123], ['person', 0.5903391242027283, 461, 60, 496, 193], ['car', 0.5326758623123169, 14, 99, 493, 359], ['person', 0.44656503200531006, 110, 86, 129, 116], ['car', 0.3919855058193207, -6, 109, 47, 181], ['person', 0.2986355125904083, 321, 79, 373, 146], ['person', 0.28624314069747925, 339, 75, 400, 153], ['person', 0.19593873620033264, 389, 72, 436, 157], ['person', 0.1452283412218094, 172, 71, 203, 118], ['person', 0.14224059879779816, 428, 62, 469, 141], ['person', 0.1292981654405594, 36, 78, 71, 117], ['person', 0.12906841933727264, 376, 70, 434, 124]]"
3768,007752.jpg,"[['person', 0.4568121135234833, 200, 114, 309, 243], ['chair', 0.4474789500236511, 356, 159, 404, 250], ['diningtable', 0.3474392294883728, -5, 201, 392, 377], ['chair', 0.1296844482421875, 370, 159, 447, 254]]"
3769,000679.jpg,"[['car', 0.7185118198394775, 91, 121, 465, 279]]"
3770,002457.jpg,"[['train', 0.30635544657707214, 176, 174, 508, 296]]"
3771,004134.jpg,"[['bottle', 0.7725133895874023, 109, 4, 133, 94], ['bottle', 0.6615357398986816, 182, -10, 208, 102], ['bottle', 0.6381323337554932, 229, -11, 249, 90], ['bottle', 0.6151003241539001, 344, 230, 398, 415], ['bottle', 0.5834255218505859, 244, -8, 271, 82], ['bottle', 0.5152421593666077, 154, -9, 180, 105], ['bottle', 0.1504419893026352, 279, 3, 332, 78], ['bottle', 0.14352034032344818, 103, -12, 141, 54], ['bottle', 0.13718006014823914, 218, -13, 256, 62], ['bottle', 0.12920011579990387, 318, 240, 381, 405], ['bottle', 0.10951313376426697, 141, -15, 186, 55]]"
3772,005091.jpg,"[['car', 0.8511784672737122, 43, 70, 212, 146], ['car', 0.44889014959335327, 263, 99, 419, 171], ['car', 0.34204593300819397, 210, 145, 417, 241], ['car', 0.14608336985111237, 238, 113, 393, 201]]"
3773,001534.jpg,"[['chair', 0.7741645574569702, 163, 198, 222, 272], ['chair', 0.36573493480682373, 133, 180, 197, 271], ['chair', 0.34201279282569885, 203, 200, 249, 255], ['chair', 0.2192067801952362, 212, 291, 336, 370], ['chair', 0.17320376634597778, 56, 265, 73, 314], ['chair', 0.1623665690422058, 430, 305, 487, 372], ['chair', 0.13889417052268982, 128, 185, 170, 232]]"
3774,000747.jpg,"[['car', 0.4198683500289917, 36, 8, 441, 317], ['tvmonitor', 0.14035558700561523, 400, 7, 492, 109]]"
3775,007098.jpg,"[['cat', 0.44786614179611206, 83, 151, 450, 425], ['cat', 0.30854225158691406, 21, 73, 227, 359]]"
3776,003897.jpg,"[['person', 0.48751580715179443, 151, 151, 381, 375], ['person', 0.22990335524082184, 382, 58, 514, 388]]"
3777,007232.jpg,"[['person', 0.5064985752105713, 32, 179, 78, 350], ['bicycle', 0.26123279333114624, 28, 245, 73, 373]]"
3778,002312.jpg,"[['cat', 0.32503730058670044, 7, 23, 486, 274]]"
3779,004080.jpg,"[['car', 0.5864013433456421, 86, 107, 390, 228]]"
3780,000670.jpg,"[['person', 0.5751070976257324, 177, 32, 505, 390], ['person', 0.5643203258514404, -10, 47, 192, 390]]"
3781,007708.jpg,"[['chair', 0.5689014196395874, 364, 206, 392, 264], ['chair', 0.3082926571369171, 282, 208, 320, 255], ['pottedplant', 0.11321857571601868, 55, 250, 115, 292]]"
3782,000069.jpg,"[['person', 0.5267630815505981, 303, 156, 389, 372], ['boat', 0.4778747856616974, 26, 38, 370, 205]]"
3783,009903.jpg,"[['car', 0.6963263154029846, -6, 80, 32, 103], ['person', 0.4958062767982483, 335, 87, 408, 307], ['horse', 0.4639860689640045, 82, 86, 385, 322], ['car', 0.28023260831832886, 42, 79, 81, 102], ['person', 0.25407150387763977, 178, 56, 308, 213], ['car', 0.20636118948459625, 62, 79, 90, 101]]"
3784,004219.jpg,"[['person', 0.6844131946563721, 120, 64, 229, 208], ['person', 0.6117116212844849, 358, 64, 449, 215], ['person', 0.5771832466125488, 201, 70, 322, 206], ['person', 0.5601468086242676, 296, 71, 392, 203], ['person', 0.3692905604839325, 27, 67, 142, 210], ['person', 0.2943255305290222, -8, 67, 93, 205]]"
3785,008184.jpg,"[['chair', 0.4110889732837677, 99, 346, 205, 466], ['chair', 0.2180153876543045, 106, 390, 136, 490], ['tvmonitor', 0.12150952219963074, 327, 340, 387, 491]]"
3786,002076.jpg,"[['dog', 0.5143869519233704, 11, 96, 319, 260]]"
3787,002105.jpg,"[['person', 0.4732353687286377, 208, 100, 376, 258], ['person', 0.12751992046833038, 240, 96, 356, 212]]"
3788,003852.jpg,"[['horse', 0.49772515892982483, 37, 6, 502, 366], ['person', 0.23583702743053436, -5, 31, 103, 369]]"
3789,007604.jpg,"[['bird', 0.4188241958618164, 151, 85, 460, 248]]"
3790,005017.jpg,"[['person', 0.6821168065071106, 184, 221, 205, 254], ['person', 0.6595466136932373, 87, 203, 108, 236], ['person', 0.49324050545692444, 142, 218, 166, 255], ['person', 0.4113861322402954, 117, 216, 136, 256], ['cow', 0.16856157779693604, 350, 214, 383, 272], ['person', 0.14379212260246277, 114, 221, 146, 267], ['person', 0.13038703799247742, 49, 205, 80, 241]]"
3791,008594.jpg,"[['dog', 0.419710636138916, 81, 1, 518, 318]]"
3792,007904.jpg,"[['person', 0.829783022403717, 152, 126, 164, 156], ['person', 0.7531833052635193, 326, 117, 349, 175], ['person', 0.7529792785644531, 352, 111, 376, 176], ['person', 0.7095124125480652, 48, 131, 73, 172], ['person', 0.6525209546089172, 409, 108, 438, 174], ['person', 0.5323280096054077, 82, 140, 141, 243], ['person', 0.14871259033679962, 257, 239, 305, 320], ['person', 0.13713635504245758, 110, 121, 141, 174]]"
3793,000593.jpg,"[['car', 0.8265973925590515, 29, 118, 68, 156], ['car', 0.4582972228527069, 304, 57, 507, 222], ['car', 0.44890519976615906, 88, 68, 376, 258]]"
3794,001216.jpg,"[['cat', 0.42113208770751953, 66, 89, 200, 276], ['cat', 0.36800187826156616, 104, 106, 188, 250], ['cat', 0.33801957964897156, 320, 67, 379, 159], ['cat', 0.140956848859787, -14, 82, 67, 271]]"
3795,001692.jpg,"[['horse', 0.5672026872634888, 89, 39, 253, 209], ['person', 0.32793453335762024, 118, 26, 218, 139]]"
3796,006032.jpg,"[['person', 0.8299431204795837, 376, 205, 425, 309], ['person', 0.7682315707206726, 201, 216, 239, 296], ['person', 0.7492049932479858, 321, 216, 370, 299], ['person', 0.7392281889915466, 138, 204, 179, 302], ['person', 0.4381433427333832, 347, 219, 395, 297], ['bicycle', 0.39969342947006226, 366, 233, 441, 315], ['bicycle', 0.365033894777298, 131, 241, 202, 312], ['person', 0.3363566994667053, 295, 105, 331, 189], ['bicycle', 0.26038044691085815, 188, 229, 257, 312], ['bicycle', 0.2572750151157379, 162, 246, 232, 310], ['bicycle', 0.16623276472091675, 336, 237, 406, 311], ['bicycle', 0.14911039173603058, 293, 254, 392, 325]]"
3797,000371.jpg,"[['boat', 0.32363468408584595, 270, 163, 391, 239], ['boat', 0.1336236596107483, 237, 104, 428, 257]]"
3798,008803.jpg,"[['sofa', 0.5365687012672424, 20, 192, 171, 301], ['sofa', 0.4135418236255646, 218, 187, 451, 357]]"
3799,001425.jpg,"[['bird', 0.7123530507087708, 247, 173, 381, 308], ['bird', 0.22895249724388123, 251, 20, 427, 109]]"
3800,004395.jpg,"[['bicycle', 0.7181403040885925, 159, 152, 354, 301], ['person', 0.37873154878616333, 170, 45, 316, 268]]"
3801,004944.jpg,"[['person', 0.5438151955604553, 91, 220, 211, 384], ['chair', 0.17540356516838074, 414, 223, 467, 326], ['chair', 0.14870092272758484, 397, 228, 439, 320], ['bus', 0.10596822947263718, 2, 109, 241, 341]]"
3802,003558.jpg,"[['person', 0.42451369762420654, 315, 266, 412, 362], ['tvmonitor', 0.35715410113334656, 249, -10, 502, 256]]"
3803,000497.jpg,"[['person', 0.579346776008606, 144, 154, 328, 457], ['motorbike', 0.3352872133255005, 28, 208, 371, 466], ['person', 0.23786143958568573, 189, 163, 285, 389], ['person', 0.22347791492938995, 367, 221, 393, 310], ['person', 0.21240103244781494, 439, 228, 461, 287], ['person', 0.19744214415550232, 400, 231, 422, 300], ['motorbike', 0.1344761848449707, 194, 223, 420, 447], ['person', 0.1054440587759018, 440, 217, 468, 271]]"
3804,000441.jpg,"[['train', 0.8123946785926819, 139, 101, 316, 247]]"
3805,003747.jpg,"[['person', 0.466746985912323, 45, -4, 283, 321], ['person', 0.34246811270713806, 230, 371, 273, 432], ['person', 0.12285920232534409, 310, 435, 377, 517]]"
3806,006114.jpg,"[['cat', 0.5329347252845764, 232, 236, 378, 508]]"
3807,009124.jpg,"[['person', 0.586195707321167, 230, 189, 279, 325], ['train', 0.2691752314567566, 138, 65, 381, 286], ['person', 0.13939592242240906, 212, 205, 264, 302]]"
3808,002325.jpg,"[['person', 0.7873212099075317, 281, 130, 380, 385], ['person', 0.6019728183746338, 31, 186, 219, 374], ['bicycle', 0.3551092743873596, 286, 232, 473, 391], ['person', 0.19366015493869781, 79, 185, 172, 279], ['bicycle', 0.16787759959697723, 272, 235, 364, 384], ['person', 0.12493452429771423, 105, 165, 223, 304]]"
3809,006056.jpg,"[['bottle', 0.5984955430030823, 275, 112, 312, 186], ['diningtable', 0.2761420011520386, 28, 109, 499, 336], ['bottle', 0.17820709943771362, 164, 105, 226, 191], ['chair', 0.163752943277359, 169, 11, 223, 112], ['bottle', 0.11616478115320206, 229, 110, 324, 195], ['chair', 0.10464143007993698, 129, 5, 179, 63]]"
3810,003531.jpg,"[['person', 0.42333129048347473, 46, 53, 148, 227], ['horse', 0.417076051235199, 36, 91, 154, 304]]"
3811,005462.jpg,"[['cat', 0.4908105731010437, 9, 15, 314, 462], ['pottedplant', 0.17745915055274963, 215, 349, 347, 548]]"
3812,000606.jpg,"[['bottle', 0.8569418787956238, 422, 201, 441, 294], ['person', 0.6079497337341309, 171, 73, 209, 130], ['person', 0.4075506627559662, 159, 101, 263, 258], ['person', 0.3549385368824005, 334, 70, 481, 282], ['person', 0.33138322830200195, 18, 97, 236, 396], ['bottle', 0.21210449934005737, 407, 170, 462, 306]]"
3813,001701.jpg,"[['tvmonitor', 0.23471717536449432, 89, 4, 379, 314]]"
3814,007342.jpg,"[['person', 0.7695982456207275, 158, 176, 189, 264]]"
3815,009957.jpg,"[['person', 0.6299932599067688, 100, 93, 238, 306], ['horse', 0.4568302035331726, 36, 141, 296, 438]]"
3816,001335.jpg,"[['person', 0.6527032852172852, 478, 156, 494, 193], ['person', 0.6300122141838074, 447, 165, 460, 198], ['car', 0.589975893497467, -26, 179, 81, 264], ['bus', 0.24572333693504333, 151, 61, 435, 286]]"
3817,008378.jpg,"[['car', 0.6634974479675293, 46, 102, 486, 265]]"
3818,003371.jpg,"[['dog', 0.4745831787586212, -12, 27, 318, 325], ['cat', 0.21536099910736084, 257, 77, 499, 380], ['car', 0.1376037299633026, 349, 1, 498, 93]]"
3819,004044.jpg,"[['cat', 0.4003795385360718, 82, 60, 391, 388]]"
3820,004064.jpg,"[['tvmonitor', 0.5198150873184204, 50, -2, 250, 231], ['person', 0.3777952790260315, 298, 80, 515, 384]]"
3821,004596.jpg,"[['car', 0.11331287026405334, 5, 16, 374, 468]]"
3822,004454.jpg,"[['person', 0.7195000052452087, 215, 74, 307, 395]]"
3823,008217.jpg,"[['person', 0.1930173635482788, 279, 171, 311, 225], ['boat', 0.1743948608636856, 88, 242, 384, 323], ['boat', 0.17435398697853088, 383, 139, 445, 185], ['boat', 0.1719706803560257, 91, 140, 307, 322]]"
3824,004097.jpg,"[['car', 0.6865204572677612, 388, 141, 512, 206], ['car', 0.617503821849823, 147, 91, 342, 266]]"
3825,005427.jpg,"[['boat', 0.3811783194541931, 76, 98, 387, 243], ['boat', 0.30160394310951233, 229, 79, 435, 219], ['boat', 0.1897665113210678, 77, 110, 162, 193], ['boat', 0.13598830997943878, 453, 141, 509, 205]]"
3826,007459.jpg,"[['car', 0.3361804187297821, 12, 45, 496, 373]]"
3827,001760.jpg,"[['person', 0.5692600011825562, 149, 330, 314, 496], ['person', 0.508908748626709, 7, 291, 126, 509], ['person', 0.4886115789413452, 175, 108, 285, 344], ['person', 0.4775739014148712, 258, 260, 369, 480], ['person', 0.3802362382411957, 158, 267, 229, 356], ['person', 0.3692992925643921, 218, 116, 350, 285], ['person', 0.2657657563686371, -4, 156, 103, 372], ['person', 0.11899237334728241, 200, 215, 296, 393], ['person', 0.11675111204385757, 260, 228, 353, 388], ['person', 0.10756956785917282, 157, 131, 249, 333]]"
3828,001637.jpg,"[['bird', 0.7477282881736755, 146, 67, 237, 107]]"
3829,000930.jpg,"[['bicycle', 0.6170492768287659, 148, 139, 337, 296], ['person', 0.3286358118057251, 168, 65, 322, 265], ['bicycle', 0.10719183087348938, -11, -9, 41, 45]]"
3830,000969.jpg,"[['person', 0.5074349641799927, 250, 5, 497, 368], ['person', 0.38351118564605713, 17, 8, 295, 365]]"
3831,008089.jpg,"[['cat', 0.3157869279384613, 314, 80, 459, 268]]"
3832,006006.jpg,"[['car', 0.5882623195648193, 77, 59, 400, 347]]"
3833,009753.jpg,"[['cat', 0.12592053413391113, 115, 162, 247, 279], ['dog', 0.10468709468841553, 102, 152, 386, 340]]"
